Watching PID 18662 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.001  ;   16880.00;   15243.00;    9888.00
1.001  ;   16884.00;   15247.00;    9972.00
1.001  ;   16888.00;   15251.00;   10116.00
1.001  ;   16892.00;   15255.00;    9944.00
1.001  ;   16896.00;   15259.00;   10224.00
1.001  ;   16900.00;   15263.00;   10004.00
1.001  ;   16904.00;   15267.00;    9996.00
1.001  ;   16904.00;   15267.00;   10396.00
1.001  ;   16908.00;   15271.00;   10336.00
1.001  ;   16912.00;   15275.00;   10276.00
1.001  ;   16916.00;   15279.00;   10372.00
1.001  ;   16924.00;   15287.00;   10224.00
1.001  ;   16924.00;   15287.00;   10472.00
1.001  ;   16928.00;   15291.00;   10376.00
1.001  ;   16932.00;   15295.00;   10724.00
1.001  ;   17044.00;   15407.00;   10812.00
1.002  ;   18148.00;   16511.00;   10716.00
1.001  ;   18156.00;   16519.00;   10824.00
1.001  ;   18176.00;   16539.00;   10708.00
1.001  ;   18192.00;   16555.00;   10596.00
1.001  ;   18196.00;   16559.00;   12068.00
1.001  ;   18196.00;   16559.00;   10772.00
1.001  ;   18196.00;   16559.00;   10752.00
1.001  ;   18196.00;   16559.00;   10756.00
1.001  ;   18196.00;   16559.00;   10840.00
1.001  ;   18196.00;   16559.00;   10884.00
1.001  ;   18196.00;   16559.00;   11000.00
1.001  ;   18524.00;   16887.00;   12412.00
1.001  ;   18536.00;   16899.00;   10920.00
1.001  ;   16320.00;   14683.00;   11120.00
1.001  ;   16340.00;   14703.00;   11032.00
1.001  ;   16360.00;   14723.00;   11112.00
1.001  ;   16800.00;   15163.00;   11672.00
1.001  ;   18208.00;   16571.00;   11576.00
1.001  ;   18528.00;   16891.00;   13204.00
1.001  ;   19576.00;   17939.00;   12932.00
1.001  ;   19576.00;   17939.00;   11720.00
1.001  ;   19588.00;   17951.00;   11484.00
1.001  ;   19588.00;   17951.00;   11604.00
1.001  ;   19592.00;   17955.00;   11604.00
1.001  ;   19604.00;   17967.00;   11572.00
1.001  ;   19608.00;   17971.00;   11440.00
1.001  ;   19612.00;   17975.00;   11640.00
1.001  ;   19616.00;   17979.00;   11476.00
1.001  ;   19620.00;   17983.00;   11576.00
1.001  ;   19624.00;   17987.00;   11520.00
1.001  ;   19628.00;   17991.00;   11584.00
1.001  ;   19632.00;   17995.00;   11660.00
1.001  ;   19636.00;   17999.00;   11632.00
1.001  ;   19640.00;   18003.00;   12068.00
1.001  ;   20200.00;   18563.00;   13908.00
1.001  ;   20228.00;   18591.00;   12164.00
1.001  ;   20248.00;   18611.00;   12056.00
1.001  ;   20268.00;   18631.00;   11860.00
1.001  ;   20292.00;   18655.00;   11848.00
1.001  ;   20320.00;   18683.00;   12052.00
1.001  ;   20332.00;   18695.00;   12064.00
1.001  ;   20372.00;   18735.00;   12004.00
1.001  ;   20384.00;   18747.00;   11944.00
1.001  ;   20404.00;   18767.00;   12068.00
1.001  ;   20424.00;   18787.00;   12172.00
1.001  ;   20452.00;   18815.00;   12260.00
1.001  ;   20480.00;   18843.00;   12236.00
1.001  ;   20496.00;   18859.00;   12376.00
1.001  ;   20512.00;   18875.00;   12444.00
1.001  ;   20548.00;   18911.00;   12200.00
1.001  ;   20560.00;   18923.00;   12476.00
1.001  ;   20600.00;   18963.00;   12416.00
1.001  ;   20628.00;   18991.00;   12736.00
1.001  ;   20640.00;   19003.00;   12876.00
1.001  ;   20668.00;   19031.00;   12744.00
1.001  ;   20708.00;   19071.00;   12480.00
1.001  ;   22456.00;   20819.00;   14816.00
1.001  ;   22468.00;   20831.00;   12984.00
1.001  ;   22472.00;   20835.00;   14700.00
1.001  ;   22492.00;   20855.00;   13228.00
1.001  ;   22496.00;   20859.00;   13188.00
1.001  ;   22520.00;   20883.00;   14792.00
1.001  ;   22540.00;   20903.00;   13116.00
1.001  ;   24444.00;   22807.00;   15076.00
1.001  ;   24468.00;   22831.00;   13080.00
1.001  ;   24508.00;   22871.00;   13356.00
1.001  ;   24528.00;   22891.00;   13616.00
1.001  ;   24560.00;   22923.00;   13284.00
1.001  ;   24588.00;   22951.00;   13420.00
1.001  ;   24616.00;   22979.00;   14088.00
1.001  ;   24656.00;   23019.00;   13724.00
1.001  ;   24672.00;   23035.00;   13736.00
1.001  ;   24704.00;   23067.00;   13928.00
1.001  ;   24740.00;   23103.00;   13604.00
1.001  ;   24764.00;   23127.00;   13908.00
1.001  ;   24792.00;   23155.00;   14276.00
1.001  ;   24820.00;   23183.00;   14336.00
1.001  ;   24848.00;   23211.00;   13936.00
1.001  ;   24876.00;   23239.00;   14120.00
1.001  ;   24900.00;   23263.00;   16556.00
1.001  ;   24900.00;   23263.00;    9344.00
1.001  ;   24900.00;   23263.00;    9080.00
1.001  ;   24900.00;   23263.00;    9644.00
1.001  ;   24900.00;   23263.00;    9344.00
1.002  ;   24900.00;   23263.00;    9384.00
1.002  ;   24900.00;   23263.00;    9500.00
1.001  ;   24900.00;   23263.00;    9708.00
1.001  ;   24900.00;   23263.00;    9516.00
1.001  ;   24900.00;   23263.00;    9324.00
1.001  ;   24900.00;   23263.00;    9688.00
1.001  ;   24900.00;   23263.00;    9572.00
1.002  ;   24900.00;   23263.00;    9712.00
1.001  ;   24900.00;   23263.00;   10032.00
1.001  ;   24900.00;   23263.00;    9892.00
1.001  ;   24900.00;   23263.00;    9640.00
1.001  ;   24900.00;   23263.00;    9724.00
1.001  ;   24900.00;   23263.00;   10064.00
1.001  ;   24900.00;   23263.00;    9696.00
1.001  ;   24900.00;   23263.00;    9540.00
1.001  ;   24900.00;   23263.00;    9796.00
1.001  ;   24900.00;   23263.00;    9948.00
1.001  ;   24900.00;   23263.00;    9928.00
1.001  ;   24900.00;   23263.00;   10036.00
1.001  ;   24900.00;   23263.00;   10232.00
1.001  ;   24900.00;   23263.00;   10168.00
1.001  ;   24900.00;   23263.00;   10428.00
1.001  ;   24900.00;   23263.00;   10228.00
1.001  ;   24900.00;   23263.00;   10128.00
1.001  ;   24900.00;   23263.00;   10088.00
1.001  ;   24900.00;   23263.00;   10232.00
1.001  ;   24900.00;   23263.00;   10060.00
1.001  ;   24900.00;   23263.00;   10320.00
1.001  ;   24900.00;   23263.00;   10276.00
1.001  ;   24900.00;   23263.00;   10208.00
1.001  ;   24900.00;   23263.00;   10408.00
1.001  ;   24900.00;   23263.00;   10376.00
1.001  ;   24900.00;   23263.00;   10416.00
1.001  ;   24900.00;   23263.00;   10580.00
1.001  ;   24900.00;   23263.00;   10448.00
1.001  ;   24900.00;   23263.00;   10340.00
1.001  ;   24900.00;   23263.00;   10356.00
1.001  ;   24900.00;   23263.00;   10520.00
1.001  ;   24900.00;   23263.00;   10764.00
1.001  ;   24900.00;   23263.00;   10532.00
1.001  ;   24900.00;   23263.00;   10472.00
1.001  ;   24900.00;   23263.00;   10680.00
1.001  ;   24900.00;   23263.00;   10744.00
1.001  ;   24900.00;   23263.00;   10732.00
1.001  ;   24900.00;   23263.00;   10944.00
1.001  ;   24900.00;   23263.00;   10916.00
1.001  ;   24900.00;   23263.00;   10888.00
1.001  ;   24900.00;   23263.00;   10804.00
1.001  ;   24900.00;   23263.00;   10896.00
1.001  ;   24900.00;   23263.00;   10904.00
1.001  ;   24900.00;   23263.00;   11204.00
1.001  ;   24900.00;   23263.00;   11136.00
1.001  ;   24900.00;   23263.00;   11152.00
1.001  ;   24900.00;   23263.00;   11168.00
1.001  ;   24900.00;   23263.00;   11400.00
1.001  ;   24900.00;   23263.00;   11112.00
1.001  ;   24900.00;   23263.00;   11192.00
1.001  ;   24900.00;   23263.00;   11232.00
1.001  ;   24900.00;   23263.00;   11300.00
1.001  ;   24900.00;   23263.00;   11492.00
1.001  ;   24900.00;   23263.00;   11644.00
1.001  ;   24900.00;   23263.00;   11676.00
1.001  ;   24900.00;   23263.00;   11752.00
1.001  ;   24900.00;   23263.00;   11784.00
1.001  ;   24900.00;   23263.00;   11776.00
1.001  ;   24900.00;   23263.00;   11776.00
1.001  ;   24900.00;   23263.00;   11888.00
1.001  ;   24900.00;   23263.00;   11916.00
1.001  ;   24900.00;   23263.00;   11796.00
1.001  ;   24900.00;   23263.00;   11784.00
1.001  ;   24900.00;   23263.00;   11656.00
1.001  ;   24900.00;   23263.00;   12000.00
1.001  ;   24900.00;   23263.00;   11972.00
1.001  ;   24900.00;   23263.00;   12000.00
1.001  ;   24900.00;   23263.00;   11900.00
1.001  ;   24900.00;   23263.00;   12176.00
1.001  ;   24900.00;   23263.00;   11948.00
1.001  ;   24900.00;   23263.00;   12116.00
1.001  ;   24900.00;   23263.00;   12040.00
1.001  ;   24900.00;   23263.00;   12116.00
1.001  ;   24900.00;   23263.00;   12332.00
1.001  ;   24900.00;   23263.00;   12324.00
1.001  ;   24900.00;   23263.00;   12288.00
1.001  ;   24900.00;   23263.00;   12224.00
1.001  ;   24900.00;   23263.00;   12484.00
1.001  ;   24900.00;   23263.00;   12436.00
1.001  ;   24900.00;   23263.00;   12400.00
1.001  ;   24900.00;   23263.00;   12444.00
1.001  ;   24900.00;   23263.00;   12508.00
1.001  ;   24900.00;   23263.00;   12620.00
1.001  ;   24900.00;   23263.00;   12456.00
1.001  ;   24900.00;   23263.00;   12460.00
1.001  ;   24900.00;   23263.00;   12536.00
1.001  ;   24900.00;   23263.00;   12736.00
1.001  ;   24900.00;   23263.00;   12608.00
1.001  ;   24900.00;   23263.00;   12632.00
1.001  ;   24900.00;   23263.00;   12732.00
1.001  ;   24900.00;   23263.00;   12792.00
1.001  ;   24900.00;   23263.00;   12724.00
1.001  ;   24900.00;   23263.00;   12800.00
1.001  ;   24900.00;   23263.00;   14836.00
1.001  ;   24900.00;   23263.00;   12856.00
1.001  ;   24900.00;   23263.00;   13000.00
1.001  ;   24900.00;   23263.00;   13096.00
1.001  ;   24900.00;   23263.00;   13192.00
1.001  ;   24900.00;   23263.00;   13144.00
1.001  ;   24900.00;   23263.00;   15236.00
1.001  ;   24900.00;   23263.00;   13468.00
1.001  ;   24900.00;   23263.00;   13592.00
1.001  ;   24900.00;   23263.00;   13552.00
1.001  ;   24900.00;   23263.00;   13620.00
1.001  ;   24900.00;   23263.00;   13524.00
1.001  ;   24900.00;   23263.00;   13492.00
1.001  ;   24900.00;   23263.00;   13608.00
1.001  ;   24900.00;   23263.00;   13648.00
1.001  ;   24912.00;   23275.00;   13928.00
1.002  ;   24940.00;   23303.00;   14236.00
1.001  ;   24960.00;   23323.00;   13924.00
1.001  ;   25000.00;   23363.00;   13836.00
1.001  ;   25024.00;   23387.00;   13960.00
1.001  ;   25056.00;   23419.00;   13856.00
1.001  ;   25092.00;   23455.00;   14028.00
1.001  ;   25116.00;   23479.00;   14116.00
1.001  ;   25152.00;   23515.00;   14228.00
1.001  ;   25188.00;   23551.00;   14284.00
1.001  ;   25220.00;   23583.00;   14308.00
1.001  ;   25256.00;   23619.00;   14356.00
1.001  ;   25288.00;   23651.00;   14416.00
1.001  ;   25324.00;   23687.00;   14428.00
1.001  ;   25352.00;   23715.00;   14500.00
1.001  ;   25392.00;   23755.00;   14672.00
1.001  ;   25420.00;   23783.00;   14652.00
1.001  ;   25444.00;   23807.00;   14788.00
1.001  ;   25500.00;   23863.00;   14812.00
1.001  ;   25524.00;   23887.00;   14864.00
1.001  ;   25564.00;   23927.00;   14960.00
1.001  ;   25596.00;   23959.00;   14956.00
1.001  ;   25636.00;   23999.00;   15012.00
1.001  ;   25664.00;   24027.00;   15208.00
1.001  ;   25708.00;   24071.00;   15284.00
1.001  ;   25740.00;   24103.00;   15328.00
1.001  ;   25788.00;   24151.00;   15484.00
1.001  ;   25828.00;   24191.00;   15556.00
1.001  ;   25872.00;   24235.00;   15560.00
1.002  ;   25904.00;   24267.00;   15600.00
1.001  ;   25936.00;   24299.00;   15728.00
1.001  ;   25992.00;   24355.00;   15720.00
1.001  ;   26036.00;   24399.00;   15836.00
1.001  ;   26076.00;   24439.00;   16132.00
